ID Number,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,Industry,Summary Quote
2543,DSLV,Credit Suisse AG,52.75,29905874.00,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/dslv
2544,RGDX,"Response Genetics, Inc.",0.77,29824329.92,2007,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/rgdx
2545,ADAT,Authentidate Holding Corp.,0.71,29527036.25,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adat
2546,SGRP,"SPAR Group, Inc.",1.4287,29403623.23,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp
2547,TAYD,"Taylor Devices, Inc.",8.765,29303928.09,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd
2548,BLFS,"BioLife Solutions, Inc.",2.43,29226321.99,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/blfs
2549,CACH,"Cache, Inc.",0.94,29218169.46,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cach
2550,CU,First Trust ISE Global Copper Index Fund,23.37,29212546.74,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cu
2551,OCC,Optical Cable Corporation,4.25,29204419.00,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
2552,GTWN,"Georgetown Bancorp, Inc.",15.9,29050619.70,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/gtwn
2553,AIRT,"Air T, Inc.",12.33,29037495.24,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/airt
2554,MGCD,MGC Diagnostics Corporation,6.83,28981301.88,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mgcd
2555,PRPH,"ProPhase Labs, Inc.",1.5,28948819.50,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prph
2556,CSPI,CSP Inc.,8,28877184.00,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/cspi
2557,IFNA,iShares FTSE EPRA/NAREIT North America Index Fund,52.492,28870600.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifna
2558,DHRM,Dehaier Medical Systems Limited,5.14,28869838.00,2010,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dhrm
2559,AEHR,Aehr Test Systems,2.49,28549637.82,1997,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aehr
2560,LTRE,"Learning Tree International, Inc.",2.15,28428458.85,1995,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ltre
2561,TBIO,"Transgenomic, Inc.",3.86,28385262.70,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/tbio
2562,COBR,Cobra Electronics Corporation,4.29,28326784.20,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/cobr
2563,OXLCN,Oxford Lane Capital Corp.,25.275,28308000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oxlcn
2564,CSRE,CSR plc,49.463,28208996.22,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/csre
2565,JCTCF,Jewett-Cameron Trading Company,10.25,28184199.50,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/jctcf
2566,ALDX,"Aldeyra Therapeutics, Inc.",5.03,27994037.45,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aldx
2567,ESCR,Escalera Resources Co.,1.96,27951364.00,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/escr
2568,ABIO,"ARCA biopharma, Inc.",1.33,27944383.95,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
2569,OBCI,"Ocean Bio-Chem, Inc.",3.13,27901677.62,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/obci
2570,IPDN,"Professional Diversity Network, Inc.",4.41,27826416.45,2013,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/ipdn
2571,SSFN,Stewardship Financial Corp,4.6109,27788354.26,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn
2572,ADRA,BLDRS Asia 50 ADR Index Fund,30.87,27783000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adra
2573,SPU,"SkyPeople Fruit Juice, Inc.",1.0401,27730625.11,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/spu
2574,BANFP,BancFirst Corporation,27.66,27660000.00,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banfp
2575,BVA,Cordia Bancorp Inc.,4.19,27259222.39,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bva
2576,NTWK,NetSol Technologies Inc.,2.97,27178140.33,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntwk
2577,DOVR,"Dover Saddlery, Inc.",5.0495,27086719.78,2005,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/dovr
2578,ALCS,"ALCO Stores, Inc.",8.24,26847254.88,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/alcs
2579,INPH,Interphase Corporation,3.19,26722968.14,1984,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/inph
2580,BAMM,"Books-A-Million, Inc.",1.81,26717902.32,1992,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/bamm
2581,TORM          ,TOR Minerals International Inc,8.8199,26583372.64,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
2582,CFGE,Calamos Focus Growth ETF,10.2,26520000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfge
2583,CDTI,"Clean Diesel Technologies, Inc.",2.12,26314152.32,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/cdti
2584,DAIO,Data I/O Corporation,3.35,26275812.10,1981,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/daio
2585,ISNS,"Image Sensing Systems, Inc.",5.25,26166792.75,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/isns
2586,BSPM,"Biostar Pharmaceuticals, Inc.",1.69,26155644.97,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bspm
2587,CHOP,China Gerui Advanced Materials Group Limited,0.44,26129874.76,n/a,Capital Goods,Steel/Iron Ore,http://www.nasdaq.com/symbol/chop
2588,STRN,Sutron Corporation,5.15,26089946.35,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/strn
2589,CHCI,"Comstock Holding Companies, Inc.",1.21,26078366.49,2004,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/chci
2590,CBLI,"Cleveland BioLabs, Inc.",0.4561,26047961.31,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/cbli
2591,DYSL,Dynasil Corporation of America,1.59,25961354.64,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dysl
2592,GOODP,Gladstone Commercial Corporation,25.72,25720000.00,n/a,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/goodp
2593,SEV,"Sevcon, Inc.",7.19,25702560.35,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sev
2594,WVVI,"Willamette Valley Vineyards, Inc.",5.28,25596167.52,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/wvvi
2595,CYAN,Cyanotech Corporation,4.62,25354735.56,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan
2596,CERE,"Ceres, Inc.",0.525,25301832.68,2012,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/cere
2597,DGRS,WisdomTree U.S. SmallCap Dividend Growth Fund,27.9777,25179930.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgrs
2598,EVAL,iShares MSCI Emerging Markets Value Index Fund,49.91,24955000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eval
2599,CFO,Compass EMP US 500 Enhanced Volatility Weighted Index ETF,35.1,24570000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cfo
2600,WLBPZ,Westmoreland Coal Company,65.7401,24458275.50,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/wlbpz
2601,RTGN,"Ruthigen, Inc.",5.06,24309707.40,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rtgn
2602,AEY,"ADDvantage Technologies Group, Inc.",2.42,24299718.52,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/aey
2603,PSAU,PowerShares Global Gold & Precious Metals Portfolio,20.22,24264000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/psau
2604,DCTH,"Delcath Systems, Inc.",2.56,24196940.80,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dcth
2605,HKTV,Hong Kong Television Network Limited,6.83,23922252.58,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/hktv
2606,OPTT,"Ocean Power Technologies, Inc.",1.36,23862014.64,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/optt
2607,BGMD,"BG Medicine, Inc.",0.6915,23799527.68,2011,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/bgmd
2608,PTNT,Internet Patents Corporation,3.06,23720973.12,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ptnt
2609,CCCL,"China Ceramics Co., Ltd.",1.16,23699772.08,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cccl
2610,IIJI,"Internet Initiative Japan, Inc.",9.91,23627322.90,n/a,Technology,Computer Software: Programming; Data Processing,http://www.nasdaq.com/symbol/iiji
2611,CLTX,Celsus Therapeutics Plc,6,23443632.00,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cltx
2612,CZFC,Citizens First Corporation,11.79,23211880.83,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/czfc
2613,AKER,Akers Biosciences Inc,4.73,23152579.01,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/aker
2614,REDF,Rediff.com India Limited,2.48,23053970.88,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/redf
2615,QQQC,Global X NASDAQ China Technology ETF,24.13,22923500.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqc
2616,CART,Carolina Trust Bank,4.931,22852630.74,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cart
2617,IFAS,iShares FTSE EPRA/NAREIT Asia Index Fund,32.63,22841000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ifas
2618,DARA,"DARA Biosciences, Inc.",1.171,22835092.53,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/dara
2619,DLIA,dELIA*s Inc.,0.3201,22670945.50,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/dlia
2620,LUNA,Luna Innovations Incorporated,1.51,22654803.31,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna
2621,BSDM,BSD Medical Corporation,0.57,22622849.13,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/bsdm
2622,CDC,Compass EMP U S EQ Income 100 Enhanced Volatility Weighted Fun,34.7838,22609470.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cdc
2623,ASTM,"Aastrom Biosciences, Inc.",2.82,22563778.80,1997,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/astm
2624,NIHD,"NII Holdings, Inc.",0.1309,22562350.60,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/nihd
2625,WVFC,WVS Financial Corp.,10.95,22534333.50,n/a,Finance,Banks,http://www.nasdaq.com/symbol/wvfc
2626,DXPS,WisdomTree United Kingdom Hedged Equity Fund,26.32,22372000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dxps
2627,HYZD,WisdomTree BofA Merrill Lynch High Yield Bond Zero Duration Fu,24.84,22356000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyzd
2628,LALT,PowerShares Actively Managed Exchange-Traded Fund Trust,24.7345,22261050.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lalt
2629,ASDR,VelocityShares Emerging Asia DR ETF,73.96,22188000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asdr
2630,CFBK,Central Federal Corporation,1.39,21994956.90,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cfbk
2631,JTPY,JetPay Corporation,1.85,21948072.55,2011,Finance,Business Services,http://www.nasdaq.com/symbol/jtpy
2632,WGBS,"WaferGen Bio-systems, Inc.",4.351,21456116.76,n/a,n/a,n/a,http://www.nasdaq.com/symbol/wgbs
2633,RCON,"Recon Technology, Ltd.",4.61,21302514.96,2009,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/rcon
2634,ANCI,American Caresource Holdings Inc,3.1701,21283924.60,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/anci
2635,ECTE,"Echo Therapeutics, Inc.",1.76,21084736.64,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ecte
2636,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,26.3,21040000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/emcg
2637,CMSB,"CMS Bancorp, Inc.",11.291,21032908.67,n/a,Finance,Banks,http://www.nasdaq.com/symbol/cmsb
2638,WSCI,WSI Industries Inc.,7.227,21019447.65,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/wsci
2639,FORTY,Formula Systems (1985) Ltd.,27.76,20971097.68,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/forty
2640,ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",5.1239,20744375.59,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artw
2641,EGLE,Eagle Bulk Shipping Inc.,1.13,20696190.69,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/egle
2642,CJJD,"China Jo-Jo Drugstores, Inc.",1.37,20598640.48,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/cjjd
2643,PSCC,PowerShares S&P SmallCap Consumer Staples Portfolio,51.36,20544000.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pscc
2644,CLRB,"Cellectar Biosciences, Inc.",2.9717,20542256.63,n/a,n/a,n/a,http://www.nasdaq.com/symbol/clrb
2645,RMGN,RMG Networks Holding Corporation,1.64,20447119.84,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/rmgn
2646,EMMSP,Emmis Communications Corporation,15.29,20350852.39,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emmsp
2647,FDIV,First Trust Strategic Income ETF,50.5,20200101.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdiv
2648,RAND,Rand Capital Corporation,3.15,20197459.80,n/a,n/a,n/a,http://www.nasdaq.com/symbol/rand
2649,FMB,First Trust Exchange-Traded Fund III,50.399,20159700.80,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fmb
2650,KIOR,"KiOR, Inc.",0.1795,19975851.00,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kior
2651,KUTV,"Ku6 Media Co., Ltd.",1.2554,19907153.99,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/kutv
2652,FFKY,First Financial Service Corporation,3.85,19826941.75,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
2653,WPCS,WPCS International Incorporated,1.42,19756692.88,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/wpcs
2654,CNET,"ChinaNet Online Holdings, Inc.",0.881,19748971.74,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/cnet
2655,CHXF,WisdomTree China Dividend Ex-Financials Fund,56.2779,19697265.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/chxf
2656,GMETP,"GeoMet, Inc.",3.28,19681872.88,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/gmetp
2657,OCLS,"Oculus Innovative Sciences, Inc.",2.32,19662614.80,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ocls
2658,FXENP,"FX Energy, Inc.",24.56,19648000.00,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fxenp
2659,MICT,"Micronet Enertec Technologies, Inc.",3.35,19534674.10,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mict
2660,EDUC,Educational Development Corporation,4.88,19521542.08,n/a,Consumer Durables,Consumer Specialties,http://www.nasdaq.com/symbol/educ
2661,LPTH,"LightPath Technologies, Inc.",1.35,19300828.50,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth
2662,DLHC,DLH Holdings Corp.,2,19194346.00,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/dlhc
2663,SGNL,"Signal Genetics, Inc.",4.99,18875318.71,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/sgnl
2664,BIOC,"Biocept, Inc.",4.24,18866316.72,2014,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/bioc
2665,FLL,"Full House Resorts, Inc.",0.995,18782297.60,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/fll
2666,LEDS,SemiLEDS Corporation,0.66,18760165.38,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/leds
2667,BICK,First Trust BICK Index Fund,26.78,18746053.56,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
2668,ADRU,BLDRS Europe 100 ADR Index Fund,24.89,18667500.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/adru
2669,MEIL,METHES ENERGIES INTERNATIONAL LTD,1.63,18639752.53,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meil
2670,EFUT,eFuture Information Technology Inc.,4.74,18586374.24,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/efut
2671,DSKX,"DS Healthcare Group, Inc.",1.15,18501508.20,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/dskx
2672,VIDE,Video Display Corporation,2.84,18448409.96,1985,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/vide
2673,BASI,"Bioanalytical Systems, Inc.",2.25,18163660.50,1997,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/basi
2674,CLNT,"Cleantech Solutions International, Inc.",4.69,18103334.34,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/clnt
2675,IPKW,PowerShares International BuyBack Achievers Portfolio,25.666,17966200.00,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ipkw
2676,ARCI,"Appliance Recycling Centers of America, Inc.",3.1,17943785.80,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci
2677,SHIP,Seanergy Maritime Holdings Corp,1.47,17580128.37,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ship
2678,MCOX,Mecox Lane Limited,3.88,17456989.12,2010,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/mcox
2679,RITT,RIT Technologies Ltd.,1.35,17230344.30,1997,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ritt
2680,BLIN          ,"Bridgeline Digital, Inc.",0.785,17189854.64,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/blin          
2681,PPHMP,Peregrine Pharmaceuticals Inc.,24.52,17164000.00,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pphmp
2682,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",23.81,17143200.00,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/whlrp
2683,AHPI,"Allied Healthcare Products, Inc.",2.1,16857008.70,1992,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ahpi
2684,NFEC,NF Energy Saving Corporation,2.93,16757100.71,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/nfec
2685,LOAN,"Manhattan Bridge Capital, Inc",2.76,16724429.76,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/loan
2686,CBMX,CombiMatrix Corporation,1.51,16705501.46,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/cbmx
2687,FFNM,"First Federal of Northern Michigan Bancorp, Inc.",5.78,16669803.22,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
2688,GAI,Global-Tech Advanced Innovations Inc.,5.45,16591037.15,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/gai
2689,BAXS,"Baxano Surgical, Inc.",0.3314,16479001.87,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/baxs
2690,SMLR,"Semler Scientific, Inc.",3.49,16430979.33,2014,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/smlr
2691,DGRE,WisdomTree Emerging Markets Dividend Growth Fund,26.87,16122107.48,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dgre
2692,VRTB,"Vestin Realty Mortgage II, Inc.",5.88,15929943.12,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/vrtb
2693,RELV,"Reliv&#39; International, Inc.",1.24,15705383.68,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/relv
2694,KOSS,Koss Corporation,2.11,15577509.66,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/koss
2695,THST,"Truett-Hurst, Inc.",4.27,15371052.06,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
2696,SGYPU,"Synergy Pharmaceuticals, Inc.",8.45,15363637.90,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgypu
2697,EGT,Entertainment Gaming Asia Incorporated,0.51,15352102.62,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/egt
